prediction_id,created_at,symbol_name,symbol_code,her_action,reverse_view,confidence,day_number,date,close_price,change_pct_close,result
124,2024-07-16 02:21:18+00:00,台積電,2330,持有,空,,2,2024-07-17,1030.0,-0.96,win
124,2024-07-16 02:21:18+00:00,台積電,2330,持有,空,,3,2024-07-18,1005.0,-3.37,win
124,2024-07-16 02:21:18+00:00,台積電,2330,持有,空,,4,2024-07-19,970.0,-6.73,win
124,2024-07-16 02:21:18+00:00,台積電,2330,持有,空,,5,2024-07-22,939.0,-9.71,win
127,2024-07-21 15:53:16+00:00,台積電,2330,看多,空,,1,2024-07-22,939.0,-3.2,win
127,2024-07-21 15:53:16+00:00,台積電,2330,看多,空,,2,2024-07-23,979.0,0.93,loss
127,2024-07-21 15:53:16+00:00,台積電,2330,看多,空,,3,2024-07-26,924.0,-4.74,win
127,2024-07-21 15:53:16+00:00,台積電,2330,看多,空,,4,2024-07-29,944.0,-2.68,win
127,2024-07-21 15:53:16+00:00,台積電,2330,看多,空,,5,2024-07-30,940.0,-3.09,win
162,2024-08-09 01:36:53+00:00,台積電,2330,買入,空,,1,2024-08-09,934.0,0.76,loss
162,2024-08-09 01:36:53+00:00,台積電,2330,買入,空,,2,2024-08-12,940.0,1.4,loss
162,2024-08-09 01:36:53+00:00,台積電,2330,買入,空,,3,2024-08-13,941.0,1.51,loss
162,2024-08-09 01:36:53+00:00,台積電,2330,買入,空,,4,2024-08-14,948.0,2.27,loss
162,2024-08-09 01:36:53+00:00,台積電,2330,買入,空,,5,2024-08-15,943.0,1.73,loss
163,2024-08-10 09:52:51+00:00,台積電,2330,買入,空,,1,2024-08-12,940.0,0.64,loss
163,2024-08-10 09:52:51+00:00,台積電,2330,買入,空,,2,2024-08-13,941.0,0.75,loss
163,2024-08-10 09:52:51+00:00,台積電,2330,買入,空,,3,2024-08-14,948.0,1.5,loss
163,2024-08-10 09:52:51+00:00,台積電,2330,買入,空,,4,2024-08-15,943.0,0.96,loss
163,2024-08-10 09:52:51+00:00,台積電,2330,買入,空,,5,2024-08-16,969.0,3.75,loss
138,2024-09-09 01:05:31+00:00,台積電,2330,看多,空,,1,2024-09-09,899.0,0.78,loss
138,2024-09-09 01:05:31+00:00,台積電,2330,看多,空,,2,2024-09-10,904.0,1.35,loss
138,2024-09-09 01:05:31+00:00,台積電,2330,看多,空,,3,2024-09-11,901.0,1.01,loss
138,2024-09-09 01:05:31+00:00,台積電,2330,看多,空,,4,2024-09-12,940.0,5.38,loss
138,2024-09-09 01:05:31+00:00,台積電,2330,看多,空,,5,2024-09-13,947.0,6.17,loss
140,2024-09-15 23:55:12+00:00,台積電,2330,持有,空,,1,2024-09-18,941.0,-0.63,win
140,2024-09-15 23:55:12+00:00,台積電,2330,持有,空,,2,2024-09-19,960.0,1.37,loss
140,2024-09-15 23:55:12+00:00,台積電,2330,持有,空,,3,2024-09-20,973.0,2.75,loss
140,2024-09-15 23:55:12+00:00,台積電,2330,持有,空,,4,2024-09-23,977.0,3.17,loss
140,2024-09-15 23:55:12+00:00,台積電,2330,持有,空,,5,2024-09-24,987.0,4.22,loss
145,2024-09-18 01:46:07+00:00,台積電,2330,持有,空,,1,2024-09-18,941.0,-0.42,win
145,2024-09-18 01:46:07+00:00,台積電,2330,持有,空,,2,2024-09-19,960.0,1.59,loss
145,2024-09-18 01:46:07+00:00,台積電,2330,持有,空,,3,2024-09-20,973.0,2.96,loss
145,2024-09-18 01:46:07+00:00,台積電,2330,持有,空,,4,2024-09-23,977.0,3.39,loss
145,2024-09-18 01:46:07+00:00,台積電,2330,持有,空,,5,2024-09-24,987.0,4.44,loss
151,2024-09-25 01:08:42+00:00,台積電,2330,看多,空,,1,2024-09-25,1005.0,0.5,loss
151,2024-09-25 01:08:42+00:00,台積電,2330,看多,空,,2,2024-09-26,1015.0,1.5,loss
151,2024-09-25 01:08:42+00:00,台積電,2330,看多,空,,3,2024-09-27,1000.0,0.0,flat
151,2024-09-25 01:08:42+00:00,台積電,2330,看多,空,,4,2024-09-30,957.0,-4.3,win
151,2024-09-25 01:08:42+00:00,台積電,2330,看多,空,,5,2024-10-01,972.0,-2.8,win
188,2024-12-02 12:24:30+00:00,台積電,2330,舉例說明,空,,1,2024-12-03,1055.0,5.92,loss
188,2024-12-02 12:24:30+00:00,台積電,2330,舉例說明,空,,2,2024-12-04,1070.0,7.43,loss
188,2024-12-02 12:24:30+00:00,台積電,2330,舉例說明,空,,3,2024-12-05,1075.0,7.93,loss
188,2024-12-02 12:24:30+00:00,台積電,2330,舉例說明,空,,4,2024-12-06,1065.0,6.93,loss
188,2024-12-02 12:24:30+00:00,台積電,2330,舉例說明,空,,5,2024-12-09,1075.0,7.93,loss
190,2024-12-05 18:22:54+00:00,台積電,2330,看多、鼓吹買進,空,,1,2024-12-09,1075.0,0.0,flat
190,2024-12-05 18:22:54+00:00,台積電,2330,看多、鼓吹買進,空,,2,2024-12-10,1065.0,-0.93,win
190,2024-12-05 18:22:54+00:00,台積電,2330,看多、鼓吹買進,空,,3,2024-12-11,1045.0,-2.79,win
190,2024-12-05 18:22:54+00:00,台積電,2330,看多、鼓吹買進,空,,4,2024-12-12,1060.0,-1.4,win
190,2024-12-05 18:22:54+00:00,台積電,2330,看多、鼓吹買進,空,,5,2024-12-13,1065.0,-0.93,win
209,2025-01-21 01:25:04+00:00,台積電,2330,放空,多,,1,2025-01-21,1120.0,0.45,win
209,2025-01-21 01:25:04+00:00,台積電,2330,放空,多,,2,2025-01-22,1135.0,1.79,win
209,2025-01-21 01:25:04+00:00,台積電,2330,放空,多,,3,2025-02-03,1070.0,-4.04,loss
209,2025-01-21 01:25:04+00:00,台積電,2330,放空,多,,4,2025-02-04,1095.0,-1.79,loss
209,2025-01-21 01:25:04+00:00,台積電,2330,放空,多,,5,2025-02-05,1110.0,-0.45,loss
211,2025-01-22 01:09:59+00:00,台積電,2330,放空被軋,多,,1,2025-01-22,1135.0,-0.44,loss
211,2025-01-22 01:09:59+00:00,台積電,2330,放空被軋,多,,2,2025-02-03,1070.0,-6.14,loss
211,2025-01-22 01:09:59+00:00,台積電,2330,放空被軋,多,,3,2025-02-04,1095.0,-3.95,loss
211,2025-01-22 01:09:59+00:00,台積電,2330,放空被軋,多,,4,2025-02-05,1110.0,-2.63,loss
211,2025-01-22 01:09:59+00:00,台積電,2330,放空被軋,多,,5,2025-02-06,1115.0,-2.19,loss
218,2025-03-05 04:42:25+00:00,台積電,2330,看多持有,空,,1,2025-03-05,1020.0,0.0,flat
218,2025-03-05 04:42:25+00:00,台積電,2330,看多持有,空,,2,2025-03-06,1005.0,-1.47,win
218,2025-03-05 04:42:25+00:00,台積電,2330,看多持有,空,,3,2025-03-07,1005.0,-1.47,win
218,2025-03-05 04:42:25+00:00,台積電,2330,看多持有,空,,4,2025-03-10,998.0,-2.16,win
218,2025-03-05 04:42:25+00:00,台積電,2330,看多持有,空,,5,2025-03-11,971.0,-4.8,win
241,2025-04-02 00:30:53+00:00,台積電,2330,買入（存股）,空,,1,2025-04-07,848.0,-10.17,win
241,2025-04-02 00:30:53+00:00,台積電,2330,買入（存股）,空,,2,2025-04-08,816.0,-13.56,win
241,2025-04-02 00:30:53+00:00,台積電,2330,買入（存股）,空,,3,2025-04-09,785.0,-16.84,win
241,2025-04-02 00:30:53+00:00,台積電,2330,買入（存股）,空,,4,2025-04-10,863.0,-8.58,win
241,2025-04-02 00:30:53+00:00,台積電,2330,買入（存股）,空,,5,2025-04-11,889.0,-5.83,win
246,2025-04-18 01:16:35+00:00,台積電,2330,持有虧損,空,,1,2025-04-18,850.0,-0.35,win
246,2025-04-18 01:16:35+00:00,台積電,2330,持有虧損,空,,2,2025-04-21,835.0,-2.11,win
246,2025-04-18 01:16:35+00:00,台積電,2330,持有虧損,空,,3,2025-04-22,816.0,-4.34,win
246,2025-04-18 01:16:35+00:00,台積電,2330,持有虧損,空,,4,2025-04-23,873.0,2.34,loss
246,2025-04-18 01:16:35+00:00,台積電,2330,持有虧損,空,,5,2025-04-24,864.0,1.29,loss
248,2025-04-29 13:20:51+00:00,台積電,2330,計畫買入,空,,1,2025-04-30,908.0,1.23,loss
248,2025-04-29 13:20:51+00:00,台積電,2330,計畫買入,空,,2,2025-05-02,950.0,5.91,loss
248,2025-04-29 13:20:51+00:00,台積電,2330,計畫買入,空,,3,2025-05-05,938.0,4.57,loss
248,2025-04-29 13:20:51+00:00,台積電,2330,計畫買入,空,,4,2025-05-06,920.0,2.56,loss
248,2025-04-29 13:20:51+00:00,台積電,2330,計畫買入,空,,5,2025-05-07,928.0,3.46,loss
263,2025-07-17 13:08:54+00:00,台積電,2330,看多買入,空,,1,2025-07-18,1155.0,2.21,loss
263,2025-07-17 13:08:54+00:00,台積電,2330,看多買入,空,,2,2025-07-21,1150.0,1.77,loss
263,2025-07-17 13:08:54+00:00,台積電,2330,看多買入,空,,3,2025-07-22,1130.0,0.0,flat
263,2025-07-17 13:08:54+00:00,台積電,2330,看多買入,空,,4,2025-07-23,1145.0,1.33,loss
263,2025-07-17 13:08:54+00:00,台積電,2330,看多買入,空,,5,2025-07-24,1145.0,1.33,loss
269,2025-08-11 01:24:04+00:00,台積電,2330,買入後先跌後漲,空,,1,2025-08-11,1180.0,0.85,loss
269,2025-08-11 01:24:04+00:00,台積電,2330,買入後先跌後漲,空,,2,2025-08-12,1180.0,0.85,loss
269,2025-08-11 01:24:04+00:00,台積電,2330,買入後先跌後漲,空,,3,2025-08-13,1200.0,2.56,loss
269,2025-08-11 01:24:04+00:00,台積電,2330,買入後先跌後漲,空,,4,2025-08-14,1175.0,0.43,loss
269,2025-08-11 01:24:04+00:00,台積電,2330,買入後先跌後漲,空,,5,2025-08-15,1180.0,0.85,loss
273,2025-08-29 17:42:09+00:00,台積電,2330,買入,空,,1,2025-09-01,1165.0,0.43,loss
273,2025-08-29 17:42:09+00:00,台積電,2330,買入,空,,2,2025-09-02,1160.0,0.0,flat
273,2025-08-29 17:42:09+00:00,台積電,2330,買入,空,,3,2025-09-03,1160.0,0.0,flat
273,2025-08-29 17:42:09+00:00,台積電,2330,買入,空,,4,2025-09-04,1160.0,0.0,flat
273,2025-08-29 17:42:09+00:00,台積電,2330,買入,空,,5,2025-09-05,1180.0,1.72,loss
276,2025-08-31 17:34:12+00:00,台積電,2330,計畫買入,空,,1,2025-09-02,1160.0,0.0,flat
276,2025-08-31 17:34:12+00:00,台積電,2330,計畫買入,空,,2,2025-09-03,1160.0,0.0,flat
276,2025-08-31 17:34:12+00:00,台積電,2330,計畫買入,空,,3,2025-09-04,1160.0,0.0,flat
276,2025-08-31 17:34:12+00:00,台積電,2330,計畫買入,空,,4,2025-09-05,1180.0,1.72,loss
276,2025-08-31 17:34:12+00:00,台積電,2330,計畫買入,空,,5,2025-09-08,1180.0,1.72,loss
277,2025-09-01 03:04:36+00:00,台積電,2330,計畫加碼,空,,1,2025-09-01,1165.0,1.3,loss
277,2025-09-01 03:04:36+00:00,台積電,2330,計畫加碼,空,,2,2025-09-02,1160.0,0.87,loss
277,2025-09-01 03:04:36+00:00,台積電,2330,計畫加碼,空,,3,2025-09-03,1160.0,0.87,loss
277,2025-09-01 03:04:36+00:00,台積電,2330,計畫加碼,空,,4,2025-09-04,1160.0,0.87,loss
277,2025-09-01 03:04:36+00:00,台積電,2330,計畫加碼,空,,5,2025-09-05,1180.0,2.61,loss
279,2025-09-10 14:47:01+00:00,台積電,2330,計畫買入,空,,1,2025-09-11,1240.0,3.33,loss
279,2025-09-10 14:47:01+00:00,台積電,2330,計畫買入,空,,2,2025-09-12,1260.0,5.0,loss
279,2025-09-10 14:47:01+00:00,台積電,2330,計畫買入,空,,3,2025-09-15,1255.0,4.58,loss
279,2025-09-10 14:47:01+00:00,台積電,2330,計畫買入,空,,4,2025-09-16,1280.0,6.67,loss
279,2025-09-10 14:47:01+00:00,台積電,2330,計畫買入,空,,5,2025-09-17,1265.0,5.42,loss
284,2025-09-24 00:31:15+00:00,台積電,2330,買入,空,,1,2025-09-25,1320.0,-1.49,win
284,2025-09-24 00:31:15+00:00,台積電,2330,買入,空,,2,2025-09-26,1300.0,-2.99,win
284,2025-09-24 00:31:15+00:00,台積電,2330,買入,空,,3,2025-09-30,1305.0,-2.61,win
284,2025-09-24 00:31:15+00:00,台積電,2330,買入,空,,4,2025-10-01,1325.0,-1.12,win
284,2025-09-24 00:31:15+00:00,台積電,2330,買入,空,,5,2025-10-02,1365.0,1.87,loss
285,2025-10-07 00:31:39+00:00,台積電,2330,看多,空,,1,2025-10-08,1415.0,1.07,loss
285,2025-10-07 00:31:39+00:00,台積電,2330,看多,空,,2,2025-10-09,1440.0,2.86,loss
285,2025-10-07 00:31:39+00:00,台積電,2330,看多,空,,3,2025-10-13,1415.0,1.07,loss
285,2025-10-07 00:31:39+00:00,台積電,2330,看多,空,,4,2025-10-14,1425.0,1.79,loss
285,2025-10-07 00:31:39+00:00,台積電,2330,看多,空,,5,2025-10-15,1465.0,4.64,loss
287,2025-10-16 07:57:21+00:00,台積電,2330,買入,空,,1,2025-10-17,1450.0,-1.02,win
287,2025-10-16 07:57:21+00:00,台積電,2330,買入,空,,2,2025-10-20,1480.0,1.02,loss
287,2025-10-16 07:57:21+00:00,台積電,2330,買入,空,,3,2025-10-21,1480.0,1.02,loss
287,2025-10-16 07:57:21+00:00,台積電,2330,買入,空,,4,2025-10-22,1460.0,-0.34,win
287,2025-10-16 07:57:21+00:00,台積電,2330,買入,空,,5,2025-10-23,1450.0,-1.02,win
288,2025-10-20 02:59:59+00:00,台積電,2330,買入,空,,1,2025-10-20,1480.0,1.37,loss
288,2025-10-20 02:59:59+00:00,台積電,2330,買入,空,,2,2025-10-21,1480.0,1.37,loss
288,2025-10-20 02:59:59+00:00,台積電,2330,買入,空,,3,2025-10-22,1460.0,0.0,flat
288,2025-10-20 02:59:59+00:00,台積電,2330,買入,空,,4,2025-10-23,1450.0,-0.68,win
288,2025-10-20 02:59:59+00:00,台積電,2330,買入,空,,5,2025-10-27,1480.0,1.37,loss
292,2025-11-16 16:55:29+00:00,台積電,2330,看多,空,,1,2025-11-18,1405.0,-1.75,win
292,2025-11-16 16:55:29+00:00,台積電,2330,看多,空,,2,2025-11-19,1395.0,-2.45,win
292,2025-11-16 16:55:29+00:00,台積電,2330,看多,空,,3,2025-11-20,1455.0,1.75,loss
292,2025-11-16 16:55:29+00:00,台積電,2330,看多,空,,4,2025-11-21,1385.0,-3.15,win
292,2025-11-16 16:55:29+00:00,台積電,2330,看多,空,,5,2025-11-24,1375.0,-3.85,win
296,2026-01-06 01:14:36+00:00,台積電,2330,持有,空,,1,2026-01-06,1705.0,3.65,loss
296,2026-01-06 01:14:36+00:00,台積電,2330,持有,空,,2,2026-01-07,1675.0,1.82,loss
296,2026-01-06 01:14:36+00:00,台積電,2330,持有,空,,3,2026-01-08,1685.0,2.43,loss
296,2026-01-06 01:14:36+00:00,台積電,2330,持有,空,,4,2026-01-09,1680.0,2.13,loss
296,2026-01-06 01:14:36+00:00,台積電,2330,持有,空,,5,2026-01-12,1690.0,2.74,loss
297,2026-01-18 06:51:38+00:00,台積電,2330,買入,空,,1,2026-01-19,1760.0,1.15,loss
297,2026-01-18 06:51:38+00:00,台積電,2330,買入,空,,2,2026-01-20,1775.0,2.01,loss
297,2026-01-18 06:51:38+00:00,台積電,2330,買入,空,,3,2026-01-21,1740.0,0.0,flat
297,2026-01-18 06:51:38+00:00,台積電,2330,買入,空,,4,2026-01-22,1760.0,1.15,loss
297,2026-01-18 06:51:38+00:00,台積電,2330,買入,空,,5,2026-01-23,1770.0,1.72,loss
301,2026-01-29 01:10:41+00:00,台積電,2330,被套,空,,1,2026-01-29,1805.0,-1.37,win
301,2026-01-29 01:10:41+00:00,台積電,2330,被套,空,,2,2026-01-30,1775.0,-3.01,win
301,2026-01-29 01:10:41+00:00,台積電,2330,被套,空,,3,2026-02-02,1765.0,-3.55,win
301,2026-01-29 01:10:41+00:00,台積電,2330,被套,空,,4,2026-02-03,1800.0,-1.64,win
301,2026-01-29 01:10:41+00:00,台積電,2330,被套,空,,5,2026-02-04,1785.0,-2.46,win
304,2026-02-02 05:20:41+00:00,台積電,2330,被套,空,,1,2026-02-02,1765.0,0.86,loss
304,2026-02-02 05:20:41+00:00,台積電,2330,被套,空,,2,2026-02-03,1800.0,2.86,loss
304,2026-02-02 05:20:41+00:00,台積電,2330,被套,空,,3,2026-02-04,1785.0,2.0,loss
304,2026-02-02 05:20:41+00:00,台積電,2330,被套,空,,4,2026-02-05,1765.0,0.86,loss
304,2026-02-02 05:20:41+00:00,台積電,2330,被套,空,,5,2026-02-06,1780.0,1.71,loss
309,2026-02-03 14:20:14+00:00,台積電,2330,賣出,多,,1,2026-02-04,1785.0,1.13,win
309,2026-02-03 14:20:14+00:00,台積電,2330,賣出,多,,2,2026-02-05,1765.0,0.0,flat
309,2026-02-03 14:20:14+00:00,台積電,2330,賣出,多,,3,2026-02-06,1780.0,0.85,win
309,2026-02-03 14:20:14+00:00,台積電,2330,賣出,多,,4,2026-02-09,1815.0,2.83,win
309,2026-02-03 14:20:14+00:00,台積電,2330,賣出,多,,5,2026-02-10,1880.0,6.52,win
314,2026-02-10 01:22:39+00:00,台積電,2330,看多,空,,1,2026-02-10,1880.0,1.9,loss
314,2026-02-10 01:22:39+00:00,台積電,2330,看多,空,,2,2026-02-11,1915.0,3.79,loss
314,2026-02-10 01:22:39+00:00,台積電,2330,看多,空,,3,2026-02-23,1900.0,2.98,loss
314,2026-02-10 01:22:39+00:00,台積電,2330,看多,空,,4,2026-02-24,1965.0,6.5,loss
314,2026-02-10 01:22:39+00:00,台積電,2330,看多,空,,5,2026-02-25,2015.0,9.21,loss
316,2026-02-11 01:58:08+00:00,台積電,2330,買入,空,,1,2026-02-11,1915.0,1.86,loss
316,2026-02-11 01:58:08+00:00,台積電,2330,買入,空,,2,2026-02-23,1900.0,1.06,loss
316,2026-02-11 01:58:08+00:00,台積電,2330,買入,空,,3,2026-02-24,1965.0,4.52,loss
316,2026-02-11 01:58:08+00:00,台積電,2330,買入,空,,4,2026-02-25,2015.0,7.18,loss
316,2026-02-11 01:58:08+00:00,台積電,2330,買入,空,,5,2026-02-26,1995.0,6.12,loss
317,2026-02-18 05:32:32+00:00,台積電,2330,被套,空,,1,2026-02-23,1900.0,-0.78,win
317,2026-02-18 05:32:32+00:00,台積電,2330,被套,空,,2,2026-02-24,1965.0,2.61,loss
317,2026-02-18 05:32:32+00:00,台積電,2330,被套,空,,3,2026-02-25,2015.0,5.22,loss
317,2026-02-18 05:32:32+00:00,台積電,2330,被套,空,,4,2026-02-26,1995.0,4.18,loss
317,2026-02-18 05:32:32+00:00,台積電,2330,被套,空,,5,2026-03-02,1975.0,3.13,loss
320,2026-02-23 06:58:09+00:00,台積電,2330,被套,空,,1,2026-02-24,1965.0,2.61,loss
320,2026-02-23 06:58:09+00:00,台積電,2330,被套,空,,2,2026-02-25,2015.0,5.22,loss
320,2026-02-23 06:58:09+00:00,台積電,2330,被套,空,,3,2026-02-26,1995.0,4.18,loss
320,2026-02-23 06:58:09+00:00,台積電,2330,被套,空,,4,2026-03-02,1975.0,3.13,loss
320,2026-02-23 06:58:09+00:00,台積電,2330,被套,空,,5,2026-03-03,1935.0,1.04,loss
324,2026-02-24 17:12:29+00:00,台積電,2330,買入,空,,1,2026-02-26,1995.0,1.53,loss
324,2026-02-24 17:12:29+00:00,台積電,2330,買入,空,,2,2026-03-02,1975.0,0.51,loss
324,2026-02-24 17:12:29+00:00,台積電,2330,買入,空,,3,2026-03-03,1935.0,-1.53,win
324,2026-02-24 17:12:29+00:00,台積電,2330,買入,空,,4,2026-03-04,1865.0,-5.09,win
324,2026-02-24 17:12:29+00:00,台積電,2330,買入,空,,5,2026-03-05,1900.0,-3.31,win
325,2026-02-26 07:22:25+00:00,台積電,2330,被套,空,,1,2026-03-02,1975.0,-1.99,win
325,2026-02-26 07:22:25+00:00,台積電,2330,被套,空,,2,2026-03-03,1935.0,-3.97,win
325,2026-02-26 07:22:25+00:00,台積電,2330,被套,空,,3,2026-03-04,1865.0,-7.44,win
325,2026-02-26 07:22:25+00:00,台積電,2330,被套,空,,4,2026-03-05,1900.0,-5.71,win
325,2026-02-26 07:22:25+00:00,台積電,2330,被套,空,,5,2026-03-06,1890.0,-6.2,win
333,2026-03-11 01:24:56+00:00,台積電,2330,買入,空,,1,2026-03-11,1940.0,2.92,loss
333,2026-03-11 01:24:56+00:00,台積電,2330,買入,空,,2,2026-03-12,1885.0,0.0,flat
333,2026-03-11 01:24:56+00:00,台積電,2330,買入,空,,3,2026-03-13,1865.0,-1.06,win
333,2026-03-11 01:24:56+00:00,台積電,2330,買入,空,,4,2026-03-16,1845.0,-2.12,win
333,2026-03-11 01:24:56+00:00,台積電,2330,買入,空,,5,2026-03-17,1870.0,-0.8,win
335,2026-03-12 01:20:16+00:00,台積電,2330,被套,空,,1,2026-03-12,1885.0,-0.79,win
335,2026-03-12 01:20:16+00:00,台積電,2330,被套,空,,2,2026-03-13,1865.0,-1.84,win
335,2026-03-12 01:20:16+00:00,台積電,2330,被套,空,,3,2026-03-16,1845.0,-2.89,win
335,2026-03-12 01:20:16+00:00,台積電,2330,被套,空,,4,2026-03-17,1870.0,-1.58,win
335,2026-03-12 01:20:16+00:00,台積電,2330,被套,空,,5,2026-03-18,1905.0,0.26,loss
336,2026-03-13 01:23:14+00:00,台積電,2330,持有,空,,1,2026-03-13,1865.0,1.36,loss
336,2026-03-13 01:23:14+00:00,台積電,2330,持有,空,,2,2026-03-16,1845.0,0.27,loss
336,2026-03-13 01:23:14+00:00,台積電,2330,持有,空,,3,2026-03-17,1870.0,1.63,loss
336,2026-03-13 01:23:14+00:00,台積電,2330,持有,空,,4,2026-03-18,1905.0,3.53,loss
336,2026-03-13 01:23:14+00:00,台積電,2330,持有,空,,5,2026-03-19,1850.0,0.54,loss
339,2026-03-16 16:44:41+00:00,台積電,2330,計畫買入,空,,1,2026-03-18,1905.0,3.25,loss
339,2026-03-16 16:44:41+00:00,台積電,2330,計畫買入,空,,2,2026-03-19,1850.0,0.27,loss
339,2026-03-16 16:44:41+00:00,台積電,2330,計畫買入,空,,3,2026-03-20,1840.0,-0.27,win
339,2026-03-16 16:44:41+00:00,台積電,2330,計畫買入,空,,4,2026-03-23,1810.0,-1.9,win
339,2026-03-16 16:44:41+00:00,台積電,2330,計畫買入,空,,5,2026-03-24,1810.0,-1.9,win
349,2026-03-26 00:16:23+00:00,台積電,2330,看多,空,,1,2026-03-27,1820.0,-1.36,win
349,2026-03-26 00:16:23+00:00,台積電,2330,看多,空,,2,2026-03-30,1780.0,-3.52,win
349,2026-03-26 00:16:23+00:00,台積電,2330,看多,空,,3,2026-03-31,1760.0,-4.61,win
349,2026-03-26 00:16:23+00:00,台積電,2330,看多,空,,4,2026-04-01,1855.0,0.54,loss
349,2026-03-26 00:16:23+00:00,台積電,2330,看多,空,,5,2026-04-02,1810.0,-1.9,win
310,2026-02-04 01:21:17+00:00,旺宏,2337,買入,空,,1,2026-02-04,89.7,8.33,loss
310,2026-02-04 01:21:17+00:00,旺宏,2337,買入,空,,2,2026-02-05,87.9,6.16,loss
310,2026-02-04 01:21:17+00:00,旺宏,2337,買入,空,,3,2026-02-06,80.8,-2.42,win
310,2026-02-04 01:21:17+00:00,旺宏,2337,買入,空,,4,2026-02-09,88.8,7.25,loss
310,2026-02-04 01:21:17+00:00,旺宏,2337,買入,空,,5,2026-02-10,89.6,8.21,loss
341,2026-03-19 01:04:30+00:00,旺宏,2337,持有,空,,1,2026-03-19,157.0,12.54,loss
341,2026-03-19 01:04:30+00:00,旺宏,2337,持有,空,,2,2026-03-20,160.0,14.7,loss
341,2026-03-19 01:04:30+00:00,旺宏,2337,持有,空,,3,2026-03-23,148.5,6.45,loss
341,2026-03-19 01:04:30+00:00,旺宏,2337,持有,空,,4,2026-03-24,136.5,-2.15,win
341,2026-03-19 01:04:30+00:00,旺宏,2337,持有,空,,5,2026-03-25,142.0,1.79,loss
344,2026-03-23 04:19:40+00:00,旺宏,2337,被套,空,,1,2026-03-23,148.5,1.02,loss
344,2026-03-23 04:19:40+00:00,旺宏,2337,被套,空,,2,2026-03-24,136.5,-7.14,win
344,2026-03-23 04:19:40+00:00,旺宏,2337,被套,空,,3,2026-03-25,142.0,-3.4,win
344,2026-03-23 04:19:40+00:00,旺宏,2337,被套,空,,4,2026-03-26,128.0,-12.93,win
344,2026-03-23 04:19:40+00:00,旺宏,2337,被套,空,,5,2026-03-27,125.0,-14.97,win
345,2026-03-24 08:03:39+00:00,旺宏,2337,被套,空,,1,2026-03-25,142.0,-4.38,win
345,2026-03-24 08:03:39+00:00,旺宏,2337,被套,空,,2,2026-03-26,128.0,-13.8,win
345,2026-03-24 08:03:39+00:00,旺宏,2337,被套,空,,3,2026-03-27,125.0,-15.82,win
345,2026-03-24 08:03:39+00:00,旺宏,2337,被套,空,,4,2026-03-30,128.0,-13.8,win
345,2026-03-24 08:03:39+00:00,旺宏,2337,被套,空,,5,2026-03-31,115.5,-22.22,win
346,2026-03-25 00:44:53+00:00,旺宏,2337,停損賣出,多,,1,2026-03-26,128.0,-6.23,loss
346,2026-03-25 00:44:53+00:00,旺宏,2337,停損賣出,多,,2,2026-03-27,125.0,-8.42,loss
346,2026-03-25 00:44:53+00:00,旺宏,2337,停損賣出,多,,3,2026-03-30,128.0,-6.23,loss
346,2026-03-25 00:44:53+00:00,旺宏,2337,停損賣出,多,,4,2026-03-31,115.5,-15.38,loss
346,2026-03-25 00:44:53+00:00,旺宏,2337,停損賣出,多,,5,2026-04-01,127.0,-6.96,loss
9,2026-04-08 11:21:32+00:00,旺宏,2337,計畫買入,空,,1,2026-04-09,142.0,4.03,loss
9,2026-04-08 11:21:32+00:00,旺宏,2337,計畫買入,空,,2,2026-04-10,146.0,6.96,loss
299,2026-01-27 01:12:58+00:00,華邦電,2344,買入,空,,1,2026-01-27,115.5,1.76,loss
299,2026-01-27 01:12:58+00:00,華邦電,2344,買入,空,,2,2026-01-28,127.0,11.89,loss
299,2026-01-27 01:12:58+00:00,華邦電,2344,買入,空,,3,2026-01-29,130.0,14.54,loss
299,2026-01-27 01:12:58+00:00,華邦電,2344,買入,空,,4,2026-01-30,128.5,13.22,loss
299,2026-01-27 01:12:58+00:00,華邦電,2344,買入,空,,5,2026-02-02,116.0,2.2,loss
307,2026-02-03 01:33:44+00:00,華邦電,2344,持有,空,,1,2026-02-03,105.5,-14.57,win
307,2026-02-03 01:33:44+00:00,華邦電,2344,持有,空,,2,2026-02-04,108.5,-12.15,win
307,2026-02-03 01:33:44+00:00,華邦電,2344,持有,空,,3,2026-02-05,102.5,-17.0,win
307,2026-02-03 01:33:44+00:00,華邦電,2344,持有,空,,4,2026-02-06,97.8,-20.81,win
307,2026-02-03 01:33:44+00:00,華邦電,2344,持有,空,,5,2026-02-09,107.5,-12.96,win
360,2024-06-03 01:20:09+00:00,英業達,2356,買入,空,,1,2024-06-03,54.7,0.18,loss
360,2024-06-03 01:20:09+00:00,英業達,2356,買入,空,,2,2024-06-04,54.4,-0.37,win
360,2024-06-03 01:20:09+00:00,英業達,2356,買入,空,,3,2024-06-05,53.9,-1.28,win
360,2024-06-03 01:20:09+00:00,英業達,2356,買入,空,,4,2024-06-06,53.7,-1.65,win
360,2024-06-03 01:20:09+00:00,英業達,2356,買入,空,,5,2024-06-07,53.0,-2.93,win
76,2024-06-06 02:17:05+00:00,英業達,2356,被套,空,,1,2024-06-06,53.7,-1.47,win
76,2024-06-06 02:17:05+00:00,英業達,2356,被套,空,,2,2024-06-07,53.0,-2.75,win
76,2024-06-06 02:17:05+00:00,英業達,2356,被套,空,,3,2024-06-11,52.9,-2.94,win
